date,ticker,close,ret_21,ret_63,ret_126,spy_ret_63,rs_63,ma_20,ma_50,ma_100,avg_vol_5,avg_vol_20,avg_vol_50,vol_ratio_20_50,vol_acceleration,atr_pct,extension_pct,compression_ratio,proximity_20,proximity_50,rs_acceleration,extension_50ma,extension_20ma,structure_condition,relative_strength_score,trend_score,structure_score,volume_score,volatility_score,extension_score,total_score,signal,breakout_compression_score,breakout_volume_score,breakout_proximity_score,breakout_rs_acceleration_score,breakout_extension_score,breakout_structure_score,breakout_total_score,breakout_signal,tag,open,high,low
2026-04-07,COMP,6.679999828338623,-0.2321839109439172,-0.3843318347023173,-0.1468710225508047,-0.0414412860089864,-0.3428905486933309,7.781000018119812,9.694000024795532,10.289400029182437,17068574.8,14444233.7,18196743.48,0.79378124530225,1.181687803901982,0.0729255862249532,-0.1414985461016915,0.8112558041356461,-0.2668203508298882,-0.5213185335106327,0.1521479237584001,-0.3109139868730793,-0.1414985461016915,0,0,0,0,0,1,1,2,Neutral,2,1,0,0,2,0,5,Breakout Watch,neutral,6.670000076293945,6.710000038146973,6.375
2026-04-07,COTY,2.109999895095825,-0.1097046426236104,-0.3301587837413369,-0.4738155175407095,-0.0414412860089864,-0.2887174977323504,2.12849999666214,2.492200012207032,2.874500000476837,8438537.6,7902614.4,8829439.76,0.8950301055114737,1.0678159369638482,0.03960733281316,-0.0086916145620513,0.6728780316003663,-0.1280992443904641,-0.3919308709801649,0.2204541411177264,-0.1533585246927027,-0.0086916145620513,0,0,0,0,0,1,1,2,Neutral,2,1,0,0,2,0,5,Breakout Watch,neutral,2.1600000858306885,2.1600000858306885,2.0999999046325684
2026-04-07,CRM,182.9600067138672,-0.0947503529694391,-0.2860376190526094,-0.2388084279860512,-0.0414412860089864,-0.2445963330436229,189.8865005493164,194.4411996459961,220.9049006652832,10835595.4,13067618.85,13754487.54,0.950062211478073,0.8291943256364568,0.0358392034033608,-0.036477020827767,0.7948434148948335,-0.1069022446121078,-0.223890716676968,0.1912872660831702,-0.0590471204304017,-0.036477020827767,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,184.9499969482422,186.5800018310547,182.0800018310547
2026-04-07,CRWD,423.2300109863281,-0.0134268383392814,-0.0729820998741329,-0.136053713628153,-0.0414412860089864,-0.0315408138651465,411.5404968261719,411.7805999755859,451.1641003417969,2625027.0,3402176.75,4223140.7,0.8056034576352145,0.7715727879217328,0.0424036525294341,0.0284042864561484,0.8787049681623739,-0.0636504181718404,-0.1313013128446303,0.0595552615348514,0.0278046391972352,0.0284042864561484,0,0,0,0,0,1,1,2,Neutral,1,0,0,2,2,0,5,Breakout Watch,neutral,399.0400085449219,423.7300109863281,395.5790100097656
2026-04-07,CSIQ,12.109999656677246,-0.2431250214576721,-0.5190627676764554,-0.2032894862738343,-0.0414412860089864,-0.477621481667469,15.036000108718872,17.73179998397827,20.95989998817444,1641074.6,2578203.65,2299581.46,1.1211621309557784,0.6365186086056469,0.1030429546646932,-0.1945996562174096,0.9506719434440172,-0.3712357470008032,-0.4773414062666569,0.2759377462187833,-0.3170462295074754,-0.1945996562174096,0,0,0,0,1,0,1,2,Neutral,0,1,0,0,2,0,3,No Setup,neutral,12.6899995803833,12.849900245666504,11.829999923706056
2026-04-07,CVNA,320.2200012207031,0.0079319764458483,-0.2554062153221433,-0.1477163840617538,-0.0414412860089864,-0.2139649293131569,304.4585006713868,342.45580139160154,377.4668002319336,2652288.4,2844992.1,4082910.84,0.6968048560178699,0.9322656467130436,0.0620537496516545,0.0517689619917308,0.7950408093527586,-0.0356271254545009,-0.3394665822799632,0.2633381917679916,-0.064930423373005,0.0517689619917308,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,1,0,3,No Setup,neutral,311.0199890136719,320.7200012207031,304.0989990234375
2026-04-07,DASH,155.89999389648438,-0.1298766786307542,-0.3123677088166483,-0.4251899078430355,-0.0414412860089864,-0.2709264228076619,158.16349868774415,173.11399963378906,194.4885498046875,4149088.0,4071807.0,5266580.8,0.773140516518801,1.0189795341478611,0.0432099336804035,-0.014311170466256,0.8157300856459706,-0.1093464358077347,-0.266352969898897,0.182491030185894,-0.099437398325495,-0.014311170466256,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,154.63999938964844,157.47000122070312,152.27999877929688
2026-04-07,DDOG,116.54000091552734,-0.0732405493795042,-0.1279556910522227,-0.2323804815352781,-0.0414412860089864,-0.0865144050432362,123.18849983215333,121.7227000427246,134.47075004577636,3542835.6,4181788.9,5767527.56,0.7250574629243731,0.8472057496733038,0.0566500776420743,-0.0539701264784025,0.9086530096714364,-0.1276946437769612,-0.1872515418677059,0.0547151416727185,-0.0425779178853093,-0.0539701264784025,0,0,0,0,0,1,1,2,Neutral,1,0,0,1,2,0,4,Breakout Watch,neutral,115.0,117.91000366210938,111.69499969482422
2026-04-07,DECK,100.26000213623048,-0.0382733608035447,-0.072525406554631,-0.0270742438903766,-0.0414412860089864,-0.0310841205456445,100.67800064086914,107.8986003112793,102.42210006713869,1927430.2,2154062.55,2591817.02,0.8311013213425074,0.8947884080710656,0.0401954188999194,-0.0041518355745832,0.9622719224071136,-0.0663934937511997,-0.1801455443157142,0.0342520457510863,-0.0707942285906587,-0.0041518355745832,0,0,0,0,0,1,1,2,Neutral,0,0,0,1,2,0,3,No Setup,neutral,101.45999908447266,102.37999725341795,99.43009948730467
2026-04-07,DOCU,47.36000061035156,-0.0273156305990908,-0.26391042421523,-0.320808858018758,-0.0414412860089864,-0.2224691382062436,47.4584997177124,47.44789978027344,57.01675003051758,3394238.8,5095689.7,5282811.88,0.9645790567125022,0.666099978576011,0.0520683444338352,-0.0020754787434646,1.010046887884511,-0.078599237268374,-0.192497879314559,0.2365947936161392,-0.0018525407937743,-0.0020754787434646,0,0,0,0,0,1,1,2,Neutral,0,0,0,0,2,0,2,No Setup,neutral,48.0,48.72999954223633,46.88059997558594
2026-04-07,DUOL,96.29000091552734,-0.0552393774976872,-0.4799351655968069,-0.7015466650397184,-0.0414412860089864,-0.4384938795878205,98.1207504272461,108.9900001525879,143.99035011291505,1375893.8,1720893.45,2776991.38,0.6196970802264428,0.79952294547928,0.0495193067212958,-0.0186581279061476,0.7197413198147751,-0.1098188754956912,-0.3823208589869217,0.4246957880991197,-0.1165244446213444,-0.0186581279061476,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,98.94000244140624,100.37999725341795,94.20999908447266
2026-04-07,DX,12.6899995803833,-0.0558035731708416,-0.0980810337152007,-0.0031421809341244,-0.0414412860089864,-0.0566397477062142,12.83600001335144,13.53720001220703,13.71059998512268,4706372.0,6733878.0,6461603.2,1.0421373444906057,0.6989096030548816,0.0256388579428141,-0.0113742936129851,1.0636062627424747,-0.0791001577438251,-0.1500335350975137,0.0422774605443591,-0.0625831361773317,-0.0113742936129851,0,0,0,0,0,1,1,2,Neutral,0,0,0,1,2,0,3,No Setup,neutral,12.859999656677246,12.925000190734863,12.670000076293944
2026-04-07,ELF,61.13999938964844,-0.2583697528017016,-0.204320636341576,-0.5457989814098051,-0.0414412860089864,-0.1628793503325896,68.78799991607666,78.23040000915528,78.88480007171631,2961791.6,2432112.9,2419495.16,1.0052150300643707,1.2177854079060229,0.0626314015171867,-0.1111821907274379,0.7578509403631387,-0.2571081759110266,-0.3729552216616751,-0.0540491164601255,-0.2184623959165075,-0.1111821907274379,0,0,0,0,0,1,1,2,Neutral,2,1,0,0,2,0,5,Breakout Watch,neutral,62.31999969482422,63.07500076293945,59.9900016784668
2026-04-07,ENVX,5.559999942779541,0.1463917633212328,-0.3631156661715862,-0.5335570547657074,-0.0414412860089864,-0.3216743801625997,5.09850001335144,5.671100006103516,6.82780002117157,6379039.8,5683634.95,6272531.98,0.9061149418005836,1.122352131359175,0.069529805109962,0.0905168045934237,0.932196625350458,-0.047945240152823,-0.257181049618903,0.509507429492819,-0.0195905667691283,0.0905168045934237,0,0,0,0,0,1,1,2,Neutral,1,1,0,0,1,0,3,No Setup,early_breakout,5.690000057220459,5.690000057220459,5.243800163269043
2026-04-07,ESTC,49.81999969482422,-0.072771261506126,-0.3295653164900061,-0.4178546549557811,-0.0414412860089864,-0.2881240304810196,51.68199996948242,56.82380012512207,66.79390003204345,1284313.0,1970238.25,2315803.3,0.850779619322591,0.6518566980414678,0.0509548731833562,-0.0360280228272452,0.7353063741319168,-0.1241209782122979,-0.3457649547401081,0.2567940549838801,-0.1232546998770931,-0.0360280228272452,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,50.2400016784668,50.45000076293945,48.90999984741211
2026-04-07,ETSY,53.93999862670898,-0.0436170715002757,-0.0788934876748346,-0.2547665007798574,-0.0414412860089864,-0.0374522016658481,51.66349983215332,52.59720001220703,54.66000011444092,2434687.4,2642856.85,3698524.74,0.7145705479314977,0.921233172352865,0.0458644515113705,0.0440639678293506,0.9007501279889908,-0.03626947560693,-0.1145764896919262,0.0352764161745589,0.0255298497674839,0.0440639678293506,0,0,0,0,0,1,1,2,Neutral,1,0,0,1,2,0,4,Breakout Watch,neutral,54.0,55.06999969482422,53.52000045776367
2026-04-07,EXPE,224.3000030517578,-0.1014341501510841,-0.219744661706273,0.0231264307942595,-0.0414412860089864,-0.1783033756972866,231.88149871826167,231.3747985839844,252.82190002441405,1711314.4,1785143.6,2933315.44,0.608575394128086,0.9586424307825993,0.044669091234214,-0.032695560915429,0.7936439540875502,-0.0950536492398032,-0.2003850299703473,0.1183105115551889,-0.0305772088210314,-0.032695560915429,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,226.6199951171875,229.89990234375,223.32000732421875
2026-04-07,FCEL,6.269999980926514,-0.1749999921572834,-0.2390776510815755,-0.3858961843780302,-0.0414412860089864,-0.197636365072589,6.738500046730041,7.458400011062622,7.640900011062622,1024709.6,1206402.4,1513614.96,0.7970338770964578,0.8493928725605984,0.0635680048284732,-0.0695258681538296,0.6857731765773247,-0.1628838220924965,-0.3704819320369171,0.064077658924292,-0.1593371270478148,-0.0695258681538296,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,6.619999885559082,6.699999809265137,6.190000057220459
2026-04-07,FIVN,14.960000038146973,-0.1730237749054497,-0.2134595332230641,-0.3438596254937565,-0.0414412860089864,-0.1720182472140776,15.491750001907349,16.74630006790161,18.25030005455017,1833416.8,1920364.2,2566211.68,0.7483264981476508,0.95472348422242,0.0517093059351955,-0.0343247188790747,0.7414373141416116,-0.1688888867696126,-0.2795569237721873,0.0404357583176143,-0.1066683400220757,-0.0343247188790747,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,15.079999923706056,15.380000114440918,14.890000343322754
2026-04-07,FSLR,192.3099975585937,0.0163838630871913,-0.2929779501522288,-0.1643419220517444,-0.0414412860089864,-0.2515366641432424,194.9419998168945,211.2476007080078,234.1730000305176,1759857.6,1718404.4,2361093.76,0.7278001530951486,1.0241230760349544,0.0395195183329223,-0.013501463311,0.703104632561205,-0.0534993380698314,-0.2349220357589624,0.3093618132394201,-0.0896464768638491,-0.013501463311,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,193.009994506836,193.4949951171875,188.9900054931641
2026-04-07,GLBE,30.739999771118164,-0.1313930403709019,-0.1994792044369695,-0.130779066530194,-0.0414412860089864,-0.1580379184279831,32.31200008392334,33.791800003051755,36.27484996795654,1102032.2,1090708.05,1700843.22,0.6412748906980387,1.0103823841769572,0.050783073519054,-0.0486506656574104,0.9244222088103394,-0.1461111174689399,-0.2117948776636368,0.0680861640660676,-0.0903118576594907,-0.0486506656574104,0,0,0,0,0,1,1,2,Neutral,1,0,0,0,2,0,3,No Setup,neutral,31.15999984741211,31.229999542236328,30.26000022888184
2026-04-07,GREE,1.0700000524520874,-0.2913906892649587,-0.3668638957255923,-0.4427082935580975,-0.0414412860089864,-0.3254226097166058,1.2205000042915344,1.2546000027656554,1.409800000190735,114741.0,154710.25,138940.1,1.11350322908937,0.7416509248740791,0.099799720445476,-0.1233100789104936,0.8182813207230194,-0.3988763653649593,-0.3988763653649593,0.0754732064606336,-0.1471384902810725,-0.1233100789104936,0,0,0,0,1,0,1,2,Neutral,2,1,0,0,2,0,5,Breakout Watch,neutral,1.100000023841858,1.1100000143051147,1.0549999475479126
2026-04-07,GTLB,23.14999961853028,-0.0706543653015991,-0.3828312275545836,-0.5065018185070962,-0.0414412860089864,-0.3413899415455972,22.158999824523924,26.749099807739256,32.83854995727539,4979187.6,5493441.9,6280210.76,0.8747225387703391,0.9063875964538732,0.0454177734457965,0.0447222258158775,0.6482501180345246,-0.0473250886681666,-0.4008799175930603,0.3121768622529844,-0.1345503293597814,0.0447222258158775,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,22.75,23.38999938964844,22.473100662231445
2026-04-07,HBAN,15.880000114440918,-0.0263641548486476,-0.1118567751789499,-0.0772805950484739,-0.0414412860089864,-0.0704154891699635,15.466999959945678,16.724200000762938,16.939099960327148,24288772.2,28371953.05,34210481.22,0.8293351054475463,0.8560838993775227,0.0241543585185168,0.0267020207903776,0.7752047758445936,-0.0281517768574879,-0.1839670677522414,0.0854926203303023,-0.0504777440047062,0.0267020207903776,0,0,0,0,0,1,1,2,Neutral,2,0,0,1,2,0,5,Breakout Watch,neutral,15.789999961853027,15.9350004196167,15.739999771118164
2026-04-07,HD,318.7699890136719,-0.1093820489084416,-0.0735854212377477,-0.1931099301786606,-0.0414412860089864,-0.0321441352287612,332.16249694824216,359.77299743652344,358.37429901123045,3734262.6,4096115.65,4111706.26,0.9962082383774176,0.911659464497786,0.0282559188251185,-0.0403191451702541,0.9828400014686312,-0.1185433688150937,-0.1983251135496725,-0.0357966276706939,-0.1139691102862324,-0.0403191451702541,0,0,0,0,0,1,1,2,Neutral,0,0,0,0,2,0,2,No Setup,neutral,323.0,324.3815002441406,315.3099975585937
2026-04-07,HIVE,1.940000057220459,-0.0536584866607128,-0.3511705514940672,-0.5640449122758893,-0.0414412860089864,-0.3097292654850807,2.022999995946884,2.206599991321564,2.675099993944168,9066109.6,9669337.4,9794856.96,0.9871851564027332,0.9376143602145892,0.0695876350650867,-0.0410281457700034,0.8221681933071971,-0.1565216967649396,-0.3956386186399059,0.2975120648333543,-0.1208193307122394,-0.0410281457700034,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,1.9299999475479128,1.9600000381469729,1.8600000143051147
2026-04-07,HOOD,69.6500015258789,-0.0965105093454892,-0.4348425613990145,-0.5315127303174499,-0.0414412860089864,-0.3934012753900281,72.13600044250488,78.47740005493164,99.09889976501464,26150499.2,25706084.8,31391785.92,0.8188793356806887,1.017288295882382,0.0525905005707375,-0.0344626663715215,0.747545612495883,-0.1374612814132643,-0.3612963050934946,0.3383320520535253,-0.1124833203301056,-0.0344626663715215,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,68.23999786376953,69.66000366210938,66.62000274658203
2026-04-07,HUBS,227.6100006103516,-0.2324993172237236,-0.4004267332122769,-0.4962931748736195,-0.0414412860089864,-0.3589854472032905,250.9874992370605,256.0571990966797,314.2461990356445,873302.2,1150210.55,1811460.22,0.6349631845627833,0.7592542078491629,0.0635742939698741,-0.093142083561017,0.8094578412239737,-0.2013263424051345,-0.3211548366796722,0.1679274159885533,-0.1110970462329681,-0.093142083561017,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,241.4600067138672,247.38999938964844,226.02999877929688
2026-04-07,HUT,52.65999984741211,0.1187592986792087,-0.0959656678555861,0.3132170037711281,-0.0414412860089864,-0.0545243818465996,49.71175003051758,52.49379997253418,49.74029991149902,3536619.8,4040469.95,4721677.98,0.85572755429628,0.8752991220736587,0.0821306486524205,0.0593069005835567,0.9015299737319808,-0.0740284713125302,-0.2029665492561311,0.2147249665347949,0.0031660858037499,0.0593069005835567,0,0,1,0,0,0,1,2,Neutral,1,0,0,1,1,0,3,No Setup,early_breakout,49.70000076293945,52.709999084472656,48.04999923706055
2026-04-07,ICLR,107.16000366210938,-0.0003730717096206,-0.4576373991850704,-0.4473154675360191,-0.0414412860089864,-0.4161961131760839,103.28500022888184,119.33460006713868,149.57409965515137,763669.8,918152.45,2004298.98,0.4580915617688934,0.8317461876837556,0.0443995565406952,0.037517581687955,0.6183530957945067,-0.0732508327639713,-0.4389528604078043,0.4572643274754497,-0.1020206746256304,0.037517581687955,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,109.62000274658205,110.73500061035156,106.41500091552734
2026-04-07,INCY,93.69000244140624,-0.0234521570017068,-0.0795755811107915,0.0787565237473584,-0.0414412860089864,-0.0381342951018051,92.87650070190428,97.81600036621094,100.0555002593994,1364558.6,1641139.65,1743795.86,0.9411306034411618,0.8314701311372253,0.0270039412778955,0.0087589619909665,0.8444590362856936,-0.0426118755664938,-0.1442272600599745,0.0561234241090846,-0.0421812168700158,0.0087589619909665,0,0,0,0,0,1,1,2,Neutral,2,0,0,2,2,0,6,Strong Breakout Candidate,neutral,94.43000030517578,95.06999969482422,93.2300033569336
2026-04-07,INTA,24.75,-0.110032345368788,-0.4196952141963618,-0.3707094114483977,-0.0414412860089864,-0.3782539281873753,25.166500186920167,25.9764001083374,34.49550001144409,735527.6,822656.9,1496864.76,0.5495866573811251,0.8940879241394559,0.053939406489913,-0.0165497857797738,0.7366168077651716,-0.0870527686174389,-0.3775150642650831,0.3096628688275737,-0.0472120887891534,-0.0165497857797738,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,24.709999084472656,25.32999992370605,24.43000030517578
2026-04-07,INTU,410.239990234375,-0.1474115618470729,-0.3527704580766088,-0.3966526623505617,-0.0414412860089864,-0.3113291720676223,437.0674987792969,436.7708026123047,538.1522018432618,2579972.6,2866503.15,4191499.26,0.6838849233150049,0.9000417808715823,0.0450607140072847,-0.061380698907719,0.8537013966513797,-0.1363368626644736,-0.2794970200634127,0.2053588962295358,-0.0607430996285699,-0.061380698907719,0,0,0,0,0,1,1,2,Neutral,1,0,0,0,2,0,3,No Setup,neutral,413.6600036621094,418.9599914550781,407.510009765625
2026-04-07,IONQ,28.489999771118164,-0.202630838619513,-0.4151098274152923,-0.6112172455553154,-0.0414412860089864,-0.3736685414063059,31.142000102996825,34.308600158691405,41.578099975585936,17018133.0,18373968.25,21499247.3,0.8546330945269883,0.9262089042741216,0.0750664399169634,-0.085158317484671,0.7639428484086929,-0.2283314955556501,-0.4368452325521335,0.2124789887957793,-0.169595971874685,-0.085158317484671,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,28.71999931335449,28.8799991607666,27.290000915527344
2026-04-07,IQV,170.6199951171875,-0.0221789801945314,-0.2726885298577022,-0.1742728980045642,-0.0414412860089864,-0.2312472438487157,167.93399887084962,180.10879943847655,204.2389994812012,1082119.2,1429589.8,2274403.92,0.628555810790196,0.7569438450106456,0.0362271046612373,0.0159943564995647,0.7545896812602904,-0.052847808952574,-0.3011959675700741,0.2505095496631707,-0.0526837353359314,0.0159943564995647,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,169.39999389648438,172.18499755859375,168.3000030517578
2026-04-07,JD,28.459999084472656,0.052904119922337,-0.0401349257796922,-0.1960452582560713,-0.0414412860089864,0.0013063602292942,28.40350017547608,27.910200080871583,28.689950046539305,7459650.8,10245262.7,10242767.08,1.0002436470516711,0.7281073232021664,0.0272613331572723,0.0019891530497133,1.0712118769063756,-0.0497496374127157,-0.0518074408394647,0.0930390457020292,0.0196988556874546,0.0019891530497133,1,0,0,0,0,1,1,2,Neutral,0,0,0,2,2,1,5,Breakout Watch,early_breakout,28.40999984741211,28.5,28.059999465942383
2026-04-07,JKS,23.84000015258789,0.0214224505883116,-0.1629213295023842,-0.0363783195980844,-0.0414412860089864,-0.1214800434933978,24.92850008010864,25.79520000457764,26.349599990844727,383500.8,481275.2,552744.08,0.8707016816896529,0.7968430536208805,0.0499760369899451,-0.0436648785134611,0.8601132139480865,-0.107450356804886,-0.21963991005056,0.1843437800906958,-0.0757970417613655,-0.0436648785134611,0,0,0,0,0,1,1,2,Neutral,1,0,0,0,2,0,3,No Setup,neutral,24.030000686645508,24.01000022888184,22.809999465942383
2026-04-07,JPM,297.3999938964844,0.0273593429928753,-0.1096875036258123,-0.0407380090073267,-0.0414412860089864,-0.0682462176168259,289.5445022583008,298.88280212402344,306.43700103759767,8472982.4,10412255.6,10660022.24,0.976757399335407,0.8137509033105181,0.0220486721225084,0.0271305156095685,0.8723914921242572,-0.0044188782767293,-0.0888480408770998,0.1370468466186877,-0.0049611694517095,0.0271305156095685,0,0,0,0,0,1,1,2,Neutral,1,0,2,1,2,0,6,Strong Breakout Candidate,neutral,293.1400146484375,298.17999267578125,292.6982116699219
2026-04-07,KURA,8.819999694824219,-0.0156250382507484,-0.0754717264054325,-0.0783699084552349,-0.0414412860089864,-0.034030440396446,8.47599995136261,8.395800008773804,9.42470003604889,1885372.2,1487398.05,1504777.22,0.9884506691296138,1.267563985309783,0.0526595566387412,0.0405851516559184,1.1247897913482097,-0.0812500682969861,-0.0812500682969861,0.059846688154684,0.0505252251848681,0.0405851516559184,1,0,0,0,0,1,1,2,Neutral,0,1,0,2,2,1,6,Strong Breakout Candidate,neutral,8.470000267028809,8.930000305175781,8.25059986114502
2026-04-07,LCID,8.829999923706055,-0.0962129467773618,-0.2446535294557701,-0.6435203972336438,-0.0414412860089864,-0.2032122434467836,9.909999990463255,10.13279998779297,11.17324999809265,6695644.0,6031361.0,6675528.4,0.9035031593903488,1.1101381595298307,0.0655314588939827,-0.1089808342882466,0.9177522625548672,-0.2032843293491781,-0.2443303717060796,0.1484405826784083,-0.1285725629299309,-0.1089808342882466,0,0,0,0,0,1,1,2,Neutral,1,1,0,0,2,0,4,Breakout Watch,neutral,9.270000457763672,9.289999961853027,8.619999885559082
2026-04-07,LLY,931.0900268554688,-0.0598184334636811,-0.1060191278766533,0.1086120855234902,-0.0414412860089864,-0.0645778418676669,934.2505035400392,991.4678076171876,1022.045805053711,3322840.8,2908020.2,3230014.08,0.9003119268136441,1.1426470834005895,0.0272058247811606,-0.003382900702322,0.7681647292173918,-0.079950566348351,-0.1641920764313565,0.0462006944129722,-0.0608973688281678,-0.003382900702322,0,0,0,0,0,1,1,2,Neutral,2,1,0,1,2,0,6,Strong Breakout Candidate,neutral,924.5,932.655029296875,898.4500732421875
2026-04-07,LYFT,13.770000457763672,0.0392453175670695,-0.2809399095528289,-0.3738062482452002,-0.0414412860089864,-0.2394986235438424,13.307250022888184,14.274500064849851,17.295050077438354,12638864.0,17546836.0,18769948.4,0.9348366668924888,0.7202930488436776,0.0387125272493207,0.0347743097995128,0.8065109564324272,-0.039748932270503,-0.2471295916626448,0.3201852271198984,-0.0353427163679436,0.0347743097995128,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,13.579999923706056,14.114999771118164,13.53499984741211
2026-04-07,MAXN,1.4299999475479126,-0.3700440706769302,-0.5460317764272606,-0.6027777818250069,-0.0414412860089864,-0.5045904904182742,1.7776999950408936,2.3396799898147584,2.7096399998664857,18745502.2,4783550.55,2071766.22,2.3089239045513543,3.918742365960782,0.2298701173656585,-0.1955898343156504,1.1554104116399446,-0.4414062580035536,-0.659523806550335,0.1759877057503304,-0.3888053264664065,-0.1955898343156504,0,0,0,0,1,0,1,2,Neutral,0,2,0,0,2,0,4,Breakout Watch,neutral,1.0299999713897705,1.5499999523162842,1.0099999904632568
2026-04-07,MDB,254.0800018310547,-0.0605982153868304,-0.3962264212516398,-0.2089909760276299,-0.0414412860089864,-0.3547851352426534,257.1629989624024,306.4465985107422,350.0285003662109,1192755.8,1414848.95,1972749.58,0.7171964269281456,0.8430269535133061,0.0467594509866183,-0.0119884942382337,0.5954982259374026,-0.092516330347988,-0.4040157687513234,0.3356282058648094,-0.1708832694967957,-0.0119884942382337,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,253.02999877929688,256.92999267578125,248.47000122070312
2026-04-07,MEDP,508.5199890136719,0.0806009328097721,-0.1334458459785682,-0.0450149329758344,-0.0414412860089864,-0.0920045599695817,467.54450073242185,483.60919921875,533.8664019775391,297342.2,310470.55,372096.22,0.8343824347369077,0.9577146689114314,0.0330359323134292,0.087639760957643,0.8113880221837891,-0.0052426117554041,-0.1637160751146659,0.2140467787883403,0.0515101653053006,0.087639760957643,0,0,0,0,0,1,1,2,Neutral,2,0,2,1,1,0,6,Strong Breakout Candidate,early_breakout,491.0799865722656,511.2000122070313,491.0799865722656
2026-04-07,MELI,1742.300048828125,-0.0254829443562263,-0.1891074485941422,-0.1981129679769301,-0.0414412860089864,-0.1476661625851557,1684.7534973144532,1856.9066015625,1955.5322021484376,457789.2,486867.3,582338.92,0.8360548870750386,0.9402751016550096,0.0300942081596386,0.0341572530375528,0.693774065793662,-0.0175923040157175,-0.2560631730025086,0.1636245042379158,-0.0617190722667144,0.0341572530375528,0,0,0,0,0,1,1,2,Neutral,2,0,2,0,2,0,6,Strong Breakout Candidate,neutral,1714.260009765625,1744.8800048828125,1692.0460205078125
2026-04-07,META,575.0499877929688,-0.1082560542511177,-0.1271118156428592,-0.1907087511698133,-0.0414412860089864,-0.0856705296338727,595.1184967041015,636.4757958984375,638.0694989013672,17705080.8,16764030.2,16045248.08,1.0447971958062738,1.0561351052684218,0.0336461357043382,-0.0337218705556567,0.9445939741442304,-0.1291079836074893,-0.2270833497406333,0.0188557613917415,-0.0965092600556179,-0.0337218705556567,0,0,0,0,0,1,1,2,Neutral,1,1,0,1,2,0,5,Breakout Watch,neutral,571.9000244140625,575.2249755859375,564.760009765625
2026-04-07,MSFT,372.2900085449219,-0.0896664311334822,-0.2126678571652155,-0.2803904008630219,-0.0414412860089864,-0.171226571156229,381.8369995117188,400.1681994628906,440.58779998779295,27078699.8,31284914.95,38369947.98,0.8153494231033879,0.8655513317928966,0.0220028087792602,-0.0250027917121842,0.793358625215863,-0.0924183386980883,-0.2303923263310419,0.1230014260317332,-0.0696661827586178,-0.0250027917121842,0,0,0,0,0,1,1,2,Neutral,2,0,0,0,2,0,4,Breakout Watch,neutral,370.3450012207031,372.4500122070313,366.5700073242188
2026-04-07,MVST,1.4900000095367432,-0.283653815293452,-0.5284810224474858,-0.6732456078434694,-0.0414412860089864,-0.4870397364384994,1.7050000071525573,2.1213999795913696,2.699649991989136,3169126.6,5869401.65,3927718.66,1.494353887862223,0.5399403191294635,0.0894055607670092,-0.1260997048175242,0.8473112662547782,-0.4202334442644605,-0.5049833839675782,0.2448272071540338,-0.297633626910965,-0.1260997048175242,0,0,0,0,1,0,1,2,Neutral,2,1,0,0,2,0,5,Breakout Watch,neutral,1.5699000358581543,1.5700000524520874,1.4600000381469729
2026-04-07,NLY,21.229999542236328,-0.052655078679621,-0.0676328890894801,0.0226396583898211,-0.0414412860089864,-0.0261916030804937,21.5420000076294,22.45540000915528,22.58850004196167,6840002.8,8953785.7,8354574.28,1.071722555802089,0.7639229962807799,0.0251497225713159,-0.0144833564795546,1.0361509252837469,-0.0655809778234616,-0.1341762175410418,0.0149778104098591,-0.0545704136385607,-0.0144833564795546,0,0,0,0,0,1,1,2,Neutral,0,0,0,1,2,0,3,No Setup,neutral,21.34000015258789,21.4950008392334,21.190000534057617
